make_model,hp_kW,km,age,Gearing_Type,Gears,Fuel,price
12461,Opel Insignia,147.0,500.0,0.0,Automatic,6.0,Benzine,37490
12462,Opel Insignia,147.0,5000.0,0.0,Automatic,6.0,Benzine,37490
12463,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,37490
12464,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,37450
12465,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,37450
12466,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,37450
12467,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,34580
12468,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,34490
12469,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,34490
12470,Opel Insignia,125.0,10000.0,0.0,Automatic,8.0,Diesel,34550
12471,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,34450
12472,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,34450
12473,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,34450
12474,Opel Insignia,121.0,5000.0,0.0,Automatic,6.0,Benzine,34390
12475,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,34315
12476,Opel Insignia,125.0,3000.0,0.0,Automatic,8.0,Diesel,33992
12477,Opel Insignia,125.0,1000.0,0.0,Automatic,8.0,Diesel,33992
12478,Opel Insignia,147.0,3.0,0.0,Automatic,6.0,Benzine,33990
12479,Opel Insignia,147.0,1500.0,0.0,Automatic,6.0,Benzine,33990
12480,Opel Insignia,100.0,10.0,0.0,Automatic,6.0,Diesel,33990
12481,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33990
12482,Opel Insignia,147.0,7851.0,0.0,Automatic,6.0,Benzine,33990
12483,Opel Insignia,121.0,6000.0,0.0,Automatic,6.0,Benzine,33990
12484,Opel Insignia,125.0,4900.0,0.0,Automatic,8.0,Diesel,37450
12485,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,37430
12486,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,37285
12487,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,37235
12488,Opel Insignia,154.0,3720.0,0.0,Automatic,8.0,Diesel,37380
12489,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,36990
12490,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36990
12491,Opel Insignia,125.0,4000.0,0.0,Automatic,8.0,Diesel,36990
12492,Opel Insignia,125.0,3000.0,0.0,Automatic,6.0,Diesel,36990
12493,Opel Insignia,121.0,5555.0,0.0,Automatic,6.0,Benzine,36990
12494,Opel Insignia,125.0,10000.0,0.0,Automatic,6.0,Diesel,36990
12495,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,36990
12496,Opel Insignia,125.0,5.0,0.0,Automatic,8.0,Diesel,36990
12497,Opel Insignia,100.0,70.0,0.0,Automatic,6.0,Diesel,36990
12498,Opel Insignia,147.0,4390.0,0.0,Automatic,6.0,Benzine,36990
12499,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36950
12500,Opel Insignia,121.0,850.0,0.0,Automatic,6.0,Benzine,36950
12501,Opel Insignia,125.0,5000.0,0.0,Automatic,8.0,Diesel,36945
12502,Opel Insignia,125.0,1.0,0.0,Automatic,8.0,Diesel,36900
12503,Opel Insignia,125.0,1363.0,0.0,Automatic,8.0,Diesel,36790
12504,Opel Insignia,147.0,9999.0,0.0,Automatic,6.0,Benzine,33989
12505,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,36771
12506,Opel Insignia,125.0,450.0,0.0,Automatic,8.0,Diesel,36750
12507,Opel Insignia,121.0,4000.0,0.0,Automatic,8.0,Benzine,36680
12508,Opel Insignia,125.0,0.0,0.0,Automatic,6.0,Diesel,36591
12509,Opel Insignia,147.0,4262.0,0.0,Automatic,6.0,Benzine,36590
12510,Opel Insignia,147.0,500.0,0.0,Automatic,6.0,Benzine,36590
12511,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,36500
12512,Opel Insignia,147.0,500.0,0.0,Automatic,6.0,Benzine,36590
12513,Opel Insignia,147.0,301.0,0.0,Automatic,6.0,Benzine,36491
12514,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36490
12515,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36490
12516,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36450
12517,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,36450
12518,Opel Insignia,147.0,301.0,0.0,Automatic,6.0,Benzine,36391
12519,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,36365
12520,Opel Insignia,121.0,4894.0,0.0,Automatic,6.0,Benzine,36290
12521,Opel Insignia,122.0,4.0,0.0,Automatic,6.0,Benzine,35490
12522,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,35450
12523,Opel Insignia,154.0,10.0,0.0,Automatic,8.0,Diesel,35450
12524,Opel Insignia,100.0,10.0,0.0,Automatic,6.0,Diesel,35490
12525,Opel Insignia,191.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,36180
12526,Opel Insignia,191.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,35380
12527,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,34991
12528,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,35189
12529,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,35291
12530,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,35085
12531,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,35450
12532,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,34991
12533,Opel Insignia,147.0,500.0,0.0,Automatic,6.0,Benzine,34990
12534,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,34990
12535,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,34950
12536,Opel Insignia,147.0,5000.0,0.0,Automatic,6.0,Benzine,34990
12537,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,36176
12538,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,34815
12539,Opel Insignia,147.0,2987.0,0.0,Automatic,6.0,Benzine,34890
12540,Opel Insignia,125.0,15.0,0.0,Automatic,8.0,Diesel,33900
12541,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,34776
12542,Opel Insignia,101.0,3211.0,0.0,Automatic,6.0,Diesel,33899
12543,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,33950
12544,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33895
12545,Opel Insignia,125.0,5000.0,0.0,Automatic,8.0,Diesel,33900
12546,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,33800
12547,Opel Insignia,125.0,1232.0,0.0,Automatic,8.0,Diesel,33890
12548,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,33599
12549,Opel Insignia,191.0,4999.0,0.0,Automatic,8.0,Benzine,33590
12550,Opel Insignia,121.0,1574.0,0.0,Automatic,6.0,Benzine,33590
12551,Opel Insignia,125.0,5000.0,0.0,Automatic,8.0,Diesel,33575
12552,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,33573
12553,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,33500
12554,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,33500
12555,Opel Insignia,125.0,10.0,0.0,Automatic,8.0,Diesel,33700
12556,Opel Insignia,154.0,250.0,0.0,Automatic,8.0,Diesel,33450
12557,Opel Insignia,155.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,36176
12558,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,35990
12559,Opel Insignia,125.0,2000.0,0.0,Automatic,6.0,Diesel,35990
12560,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,35990
12561,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,33450
12562,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,35990
12563,Opel Insignia,125.0,2222.0,0.0,Automatic,8.0,Diesel,36170
12564,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,35935
12565,Opel Insignia,125.0,1000.0,0.0,Automatic,8.0,Diesel,35990
12566,Opel Insignia,125.0,2900.0,0.0,Automatic,8.0,Diesel,35989
12567,Opel Insignia,147.0,5000.0,0.0,Automatic,6.0,Benzine,35900
12568,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,35980
12569,Opel Insignia,125.0,3900.0,0.0,Automatic,8.0,Diesel,35979
12570,Opel Insignia,125.0,356.0,0.0,Automatic,6.0,Diesel,35970
12571,Opel Insignia,125.0,1000.0,0.0,Automatic,8.0,Diesel,35790
12572,Opel Insignia,147.0,7500.0,0.0,Automatic,6.0,Benzine,35590
12573,Opel Insignia,127.0,2000.0,0.0,Automatic,6.0,Diesel,35590
12574,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,35585
12575,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,35555
12576,Opel Insignia,154.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,35515
12577,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,33450
12578,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33235
12579,Opel Insignia,147.0,5990.0,0.0,Automatic,6.0,Benzine,33222
12580,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12581,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33215
12582,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33138
12583,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,33061
12584,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12585,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12586,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12587,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12588,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12589,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12590,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12591,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,29290
12592,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12593,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12594,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,32995
12595,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,29015
12596,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,29005
12597,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,28995
12598,Opel Insignia,121.0,15.0,0.0,Automatic,6.0,Benzine,28990
12599,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,28950
12600,Opel Insignia,100.0,2254.0,0.0,Automatic,6.0,Diesel,28990
12601,Opel Insignia,125.0,8500.0,0.0,Automatic,8.0,Diesel,28989
12602,Opel Insignia,125.0,8000.0,0.0,Automatic,8.0,Diesel,28989
12603,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,28490
12604,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,28950
12605,Opel Insignia,100.0,30.0,0.0,Automatic,6.0,Diesel,28900
12606,Opel Insignia,125.0,10.0,0.0,Automatic,8.0,Diesel,28850
12607,Opel Insignia,100.0,9999.0,0.0,Automatic,6.0,Diesel,28900
12608,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,28001
12609,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,28085
12610,Opel Insignia,121.0,5000.0,0.0,Automatic,6.0,Benzine,32990
12611,Opel Insignia,125.0,2002.0,0.0,Automatic,8.0,Diesel,32990
12612,Opel Insignia,125.0,15.0,0.0,Automatic,8.0,Diesel,32950
12613,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,32990
12614,Opel Insignia,100.0,3990.0,0.0,Automatic,6.0,Diesel,32990
12615,Opel Insignia,100.0,15000.0,0.0,Automatic,6.0,Diesel,32975
12616,Opel Insignia,147.0,550.0,0.0,Automatic,6.0,Benzine,32970
12617,Opel Insignia,125.0,10000.0,0.0,Automatic,8.0,Diesel,32850
12618,Opel Insignia,125.0,1.0,0.0,Automatic,8.0,Diesel,32700
12619,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,32690
12620,Opel Insignia,125.0,1.0,0.0,Automatic,8.0,Diesel,32500
12621,Opel Insignia,121.0,9000.0,0.0,Automatic,6.0,Benzine,32490
12622,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,32505
12623,Opel Insignia,125.0,2500.0,0.0,Automatic,8.0,Diesel,32500
12624,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,32350
12625,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,32345
12626,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,32313
12627,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,32313
12628,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,32115
12629,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,32115
12630,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,32054
12631,Opel Insignia,101.0,3000.0,0.0,Automatic,6.0,Diesel,31999
12632,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,31995
12633,Opel Insignia,125.0,1230.0,0.0,Automatic,8.0,Diesel,31990
12634,Opel Insignia,122.0,2500.0,0.0,Automatic,6.0,Benzine,31990
12635,Opel Insignia,125.0,9999.0,0.0,Automatic,8.0,Diesel,31900
12636,Opel Insignia,121.0,3500.0,0.0,Automatic,6.0,Benzine,31890
12637,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,31700
12638,Opel Insignia,121.0,300.0,0.0,Automatic,6.0,Benzine,31690
12639,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,31990
12640,Opel Insignia,100.0,15000.0,0.0,Automatic,6.0,Diesel,31990
12641,Opel Insignia,121.0,8000.0,0.0,Automatic,6.0,Benzine,31690
12642,Opel Insignia,100.0,5000.0,0.0,Automatic,6.0,Diesel,31400
12643,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,31505
12644,Opel Insignia,100.0,10.0,0.0,Automatic,6.0,Diesel,31500
12645,Opel Insignia,100.0,6100.0,0.0,Automatic,6.0,Diesel,31500
12646,Opel Insignia,100.0,8000.0,0.0,Automatic,6.0,Diesel,31490
12647,Opel Insignia,125.0,10.0,0.0,Automatic,6.0,Diesel,31500
12648,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,30990
12649,Opel Insignia,125.0,41.0,0.0,Automatic,8.0,Diesel,30900
12650,Opel Insignia,191.0,11300.0,0.0,Automatic,8.0,Benzine,30800
12651,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,30450
12652,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,30299
12653,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,30299
12654,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,30155
12655,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,30105
12656,Opel Insignia,100.0,1104.0,0.0,Automatic,6.0,Diesel,30000
12657,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12658,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12659,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12660,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12661,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12662,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12663,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12664,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12665,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12666,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,29990
12667,Opel Insignia,147.0,1.0,0.0,Automatic,6.0,Benzine,29995
12668,Opel Insignia,121.0,7.0,0.0,Automatic,6.0,Benzine,29990
12669,Opel Insignia,121.0,5.0,0.0,Automatic,6.0,Benzine,29990
12670,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,29950
12671,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,29950
12672,Opel Insignia,100.0,1.0,0.0,Automatic,6.0,Diesel,29900
12673,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,29950
12674,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,29900
12675,Opel Insignia,122.0,66.0,0.0,Automatic,6.0,Benzine,29900
12676,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,29900
12677,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,29797
12678,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,29900
12679,Opel Insignia,100.0,100.0,0.0,Automatic,6.0,Diesel,29900
12680,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,29900
12681,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,29800
12682,Opel Insignia,100.0,15.0,0.0,Automatic,6.0,Diesel,29702
12683,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,29675
12684,Opel Insignia,121.0,1501.0,0.0,Automatic,6.0,Benzine,26500
12685,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,26390
12686,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,26590
12687,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,29797
12688,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26565
12689,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,29790
12690,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,26390
12691,Opel Insignia,100.0,1.0,0.0,Automatic,8.0,Diesel,26100
12692,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26095
12693,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26125
12694,Opel Insignia,121.0,1.0,0.0,Automatic,6.0,Benzine,25995
12695,Opel Insignia,125.0,1.0,0.0,Automatic,8.0,Diesel,25900
12696,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,25885
12697,Opel Insignia,120.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,25864
12698,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,25588
12699,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,25862
12700,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,25692
12701,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,25588
12702,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,25297
12703,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,25268
12704,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,25862
12705,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,25693
12706,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,24779
12707,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,25195
12708,Opel Insignia,121.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,25268
12709,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,25225
12710,Opel Insignia,100.0,1647.3626086956522,0.0,Automatic,6.0,Diesel,24779
12711,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,27157
12712,Opel Insignia,100.0,2207.0,0.0,Automatic,6.0,Diesel,27990
12713,Opel Insignia,121.0,10.0,0.0,Automatic,6.0,Benzine,27950
12714,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,27804
12715,Opel Insignia,121.0,7500.0,0.0,Automatic,6.0,Benzine,27599
12716,Opel Insignia,100.0,10.0,0.0,Automatic,6.0,Diesel,27550
12717,Opel Insignia,125.0,1647.3626086956522,0.0,Automatic,8.0,Diesel,27804
12718,Opel Insignia,122.0,1.0,0.0,Automatic,6.0,Benzine,27228
12719,Opel Insignia,121.0,1.0,0.0,Automatic,6.0,Benzine,26995
12720,Opel Insignia,121.0,1501.0,0.0,Automatic,6.0,Benzine,26990
12721,Opel Insignia,121.0,1565.0,0.0,Automatic,6.0,Benzine,26890
12722,Opel Insignia,121.0,1501.0,0.0,Automatic,6.0,Benzine,26990
12723,Opel Insignia,147.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26985
12724,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26974
12725,Opel Insignia,122.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26974
12726,Opel Insignia,120.0,1647.3626086956522,0.0,Automatic,6.0,Benzine,26668
12727,Opel Insignia,100.0,1647.3626086956522,0.0,Manual,6.0,Diesel,23776
12728,Opel Insignia,103.0,1647.3626086956522,0.0,Manual,6.0,Benzine,23025
12729,Opel Insignia,100.0,1647.3626086956522,0.0,Manual,6.0,Diesel,21617
12730,Opel Insignia,147.0,6866.0,0.0,Automatic,6.0,Benzine,39990
12731,Opel Insignia,121.0,1108.0,0.0,Manual,5.0,Benzine,27980
12732,Opel Insignia,147.0,5000.0,0.0,Automatic,6.0,Benzine,39989
12733,Opel Insignia,147.0,25.0,0.0,Manual,6.0,Benzine,27950
12734,Opel Insignia,125.0,5555.0,0.0,Automatic,8.0,Diesel,39980
12735,Opel Insignia,147.0,1647.3626086956522,0.0,Manual,6.0,Benzine,26511
12736,Opel Insignia,121.0,1647.3626086956522,0.0,Manual,6.0,Benzine,28055
12737,Opel Insignia,147.0,10.0,0.0,Automatic,6.0,Benzine,39980
12738,Opel Insignia,125.0,1647.3626086956522,0.0,Manual,6.0,Diesel,29070
12739,Opel Insignia,100.0,3.0,0.0,Manual,6.0,Diesel,28990
12740,Opel Insignia,81.0,1647.3626086956522,0.0,Manual,6.0,Diesel,28955
12741,Opel Insignia,100.0,1647.3626086956522,0.0,Manual,6.0,Diesel,29065
12742,Opel Insignia,121.0,5.0,0.0,Manual,6.0,Benzine,28990
12743,Opel Insignia,121.0,8666.0,0.0,Manual,6.0,Benzine,32900
12744,Opel Insignia,103.0,15.0,0.0,Manual,6.0,Benzine,28990
12745,Opel Insignia,121.0,7.0,0.0,Manual,6.0,Benzine,28950
12746,Opel Insignia,147.0,10.0,0.0,Manual,6.0,Benzine,41490
12747,Opel Insignia,147.0,5.0,0.0,Manual,6.0,Benzine,49884
12748,Opel Insignia,125.0,1647.3626086956522,0.0,Manual,6.0,Diesel,49350
12749,Opel Insignia,147.0,8.0,0.0,Manual,6.0,Benzine,52120
12750,Opel Insignia,147.0,15.0,0.0,Manual,6.0,Benzine,40990
12751,Opel Insignia,121.0,1.0,0.0,Manual,6.0,Benzine,40909
12752,Opel Insignia,125.0,100.0,0.0,Manual,6.0,Diesel,48950
12753,Opel Insignia,147.0,1647.3626086956522,0.0,Manual,6.0,Benzine,41450
12754,Opel Insignia,121.0,25.0,0.0,Manual,6.0,Benzine,40900
12755,Opel Insignia,121.0,1698.0,0.0,Manual,6.0,Benzine,44970
12756,Opel Insignia,147.0,10.0,0.0,Manual,6.0,Benzine,42995
12757,Opel Insignia,125.0,10.0,0.0,Manual,6.0,Diesel,42475
12758,Opel Insignia,121.0,40.0,0.0,Manual,6.0,Benzine,40745
12759,Opel Insignia,147.0,5.0,0.0,Manual,6.0,Benzine,44397
12760,Opel Insignia,104.0,1.0,0.0,Manual,6.0,Benzine,40533
12761,Opel Insignia,147.0,15.0,0.0,Manual,6.0,Benzine,39746
12762,Opel Insignia,121.0,5000.0,0.0,Manual,6.0,Benzine,39995
12763,Opel Insignia,100.0,10.0,0.0,Manual,6.0,Benzine,39450
12764,Opel Insignia,100.0,1647.3626086956522,0.0,Manual,6.0,Diesel,39190
12765,Opel Insignia,147.0,1852.0,0.0,Manual,6.0,Benzine,38990
12766,Opel Insignia,147.0,500.0,0.0,Manual,6.0,Benzine,39990
12767,Opel Insignia,125.0,100.0,0.0,Manual,6.0,Diesel,39977
12768,Opel Insignia,100.0,10.0,0.0,Manual,6.0,Diesel,37990
12769,Opel Insignia,125.0,1647.3626086956522,0.0,Manual,6.0,Benzine,37985
12770,Opel Insignia,100.0,10.0,0.0,Manual,6.0,Diesel,37490
12771,Opel Insignia,147.0,500.0,0.0,Manual,6.0,Benzine,38879
12772,Opel Insignia,121.0,1647.3626086956522,0.0,Manual,6.0,Benzine,38500
12773,Opel Insignia,125.0,10.0,0.0,Manual,6.0,Diesel,38240
12774,Opel Insignia,147.0,10.0,0.0,Manual,6.0,Benzine,37950
12775,Opel Insignia,121.0,10.0,0.0,Manual,6.0,Benzine,39299
12776,Opel Insignia,121.0,15.0,0.0,Manual,6.0,Benzine,36995
12777,Opel Insignia,147.0,1647.3626086956522,0.0,Manual,6.0,Benzine,36500
12778,Opel Insignia,147.0,5.0,0.0,Manual,6.0,Benzine,36990
12779,Opel Insignia,147.0,3291.0,0.0,Manual,6.0,Benzine,36490
12780,Opel Insignia,147.0,3768.0,0.0,Manual,6.0,Benzine,36200
12781,Opel Insignia,121.0,10.0,0.0,Manual,6.0,Benzine,36032
12782,Opel Insignia,100.0,70.0,0.0,Manual,6.0,Diesel,36780
12783,Opel Insignia,149.0,100.0,0.0,Manual,6.0,Benzine,35999
12784,Opel Insignia,121.0,4900.0,0.0,Manual,6.0,Benzine,35990
12785,Opel Insignia,100.0,10.0,0.0,Manual,6.0,Diesel,35990
12786,Opel Insignia,100.0,2348.0,0.0,Manual,6.0,Diesel,35990
12787,Opel Insignia,147.0,5990.0,0.0,Manual,6.0,Benzine,35990
12788,Opel Insignia,81.0,1647.3626086956522,0.0,Manual,6.0,Diesel,35990
12789,Opel Insignia,121.0,301.0,0.0,Manual,6.0,Benzine,35980
12790,Opel Insignia,147.0,10.0,0.0,Manual,6.0,Benzine,35950
12791,Opel Insignia,100.0,10.0,0.0,Manual,6.0,Diesel,35490
12792,Opel Insignia,147.0,136.0,0.0,Manual,6.0,Benzine,35990
12793,Opel Insignia,121.0,10.0,0.0,Manual,6.0,Benzine,35290
12794,Opel Insignia,100.0,3582.0,0.0,Manual,6.0,Diesel,33990
12795,Opel Insignia,125.0,650.0,0.0,Manual,6.0,Diesel,33940
